Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_I_Want_To_Type""))",Chrome 118.0.0.0,,,2023-10-31 15:58:12,2023-10-31 15:58:43,31.652s,PASSED
delay(5),Chrome 118.0.0.0,,,2023-10-31 15:58:43,2023-10-31 15:58:48,5.020s,PASSED
"setText(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Input_I_Want_To_Type""), Profile)",Chrome 118.0.0.0,,,2023-10-31 15:58:48,2023-10-31 15:58:49,1.082s,PASSED
"scrollToElement(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/btn_Next""), 0)",Chrome 118.0.0.0,,,2023-10-31 15:58:49,2023-10-31 15:58:50,0.373s,PASSED
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_Next""))",Chrome 118.0.0.0,,,2023-10-31 15:58:50,2023-10-31 15:58:50,0.380s,PASSED
delay(12),Chrome 118.0.0.0,,,2023-10-31 15:58:50,2023-10-31 15:59:02,12.009s,PASSED
"scrollToElement(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/btn_Save_n_Continue""), 0)",Chrome 118.0.0.0,,,2023-10-31 15:59:02,2023-10-31 15:59:24,21.608s,PASSED
"click(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/btn_Save_n_Continue""))",Chrome 118.0.0.0,,,2023-10-31 15:59:24,2023-10-31 15:59:24,0.412s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Thankyou_Page/Thankyou_Page_Objects/txt_h1_Thank you""), 0)",Chrome 118.0.0.0,,,2023-10-31 15:59:24,2023-10-31 15:59:29,4.522s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-31 15:59:29,2023-10-31 15:59:29,0.683s,PASSED
,,,,,,,
Test Cases/Senior_Sign_up_Type,Chrome 118.0.0.0,,,2023-10-31 16:02:40,2023-10-31 16:04:39,1m - 59.017s,PASSED
"openBrowser(""https://caring-connections-qa.azurewebsites.net/"")",Chrome 118.0.0.0,,,2023-10-31 16:02:40,2023-10-31 16:02:45,4.153s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-10-31 16:02:45,2023-10-31 16:02:45,0.152s,PASSED
"setText(findTestObject(""Login_Page/Login_Page_Objects/Input_Username""), UserName)",Chrome 118.0.0.0,,,2023-10-31 16:02:45,2023-10-31 16:02:45,0.692s,PASSED
"selectOptionByValue(findTestObject(""Login_Page/Login_Page_Objects/Select_Role""), Role, false)",Chrome 118.0.0.0,,,2023-10-31 16:02:45,2023-10-31 16:02:46,0.681s,PASSED
"setText(findTestObject(""Login_Page/Login_Page_Objects/Input_Email""), Email)",Chrome 118.0.0.0,,,2023-10-31 16:02:46,2023-10-31 16:02:47,0.755s,PASSED
"click(findTestObject(""Login_Page/Login_Page_Objects/btn_Get Started""))",Chrome 118.0.0.0,,,2023-10-31 16:02:47,2023-10-31 16:02:47,0.348s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/txt_p3_Expectations_From_Companion""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:02:47,2023-10-31 16:02:49,2.147s,PASSED
delay(40),Chrome 118.0.0.0,,,2023-10-31 16:02:49,2023-10-31 16:03:29,40.017s,PASSED
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_I_Want_To_Type""))",Chrome 118.0.0.0,,,2023-10-31 16:03:29,2023-10-31 16:04:01,31.709s,PASSED
delay(5),Chrome 118.0.0.0,,,2023-10-31 16:04:01,2023-10-31 16:04:06,5.008s,PASSED
"setText(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Input_I_Want_To_Type""), Profile)",Chrome 118.0.0.0,,,2023-10-31 16:04:06,2023-10-31 16:04:07,1.188s,PASSED
"scrollToElement(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/btn_Next""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:04:07,2023-10-31 16:04:08,0.460s,PASSED
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_Next""))",Chrome 118.0.0.0,,,2023-10-31 16:04:08,2023-10-31 16:04:08,0.383s,PASSED
delay(12),Chrome 118.0.0.0,,,2023-10-31 16:04:08,2023-10-31 16:04:20,12.010s,PASSED
"scrollToElement(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/btn_Save_n_Continue""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:04:20,2023-10-31 16:04:35,15.251s,PASSED
"click(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/btn_Save_n_Continue""))",Chrome 118.0.0.0,,,2023-10-31 16:04:35,2023-10-31 16:04:36,0.427s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Thankyou_Page/Thankyou_Page_Objects/txt_h1_Thank you""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:04:36,2023-10-31 16:04:39,2.938s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-31 16:04:39,2023-10-31 16:04:39,0.683s,PASSED
,,,,,,,
Test Cases/Senior_Sign_up_Type,Chrome 118.0.0.0,,,2023-10-31 16:04:39,2023-10-31 16:06:38,1m - 58.379s,PASSED
"openBrowser(""https://caring-connections-qa.azurewebsites.net/"")",Chrome 118.0.0.0,,,2023-10-31 16:04:39,2023-10-31 16:04:43,3.186s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-10-31 16:04:43,2023-10-31 16:04:43,0.149s,PASSED
"setText(findTestObject(""Login_Page/Login_Page_Objects/Input_Username""), UserName)",Chrome 118.0.0.0,,,2023-10-31 16:04:43,2023-10-31 16:04:44,0.731s,PASSED
"selectOptionByValue(findTestObject(""Login_Page/Login_Page_Objects/Select_Role""), Role, false)",Chrome 118.0.0.0,,,2023-10-31 16:04:44,2023-10-31 16:04:44,0.698s,PASSED
"setText(findTestObject(""Login_Page/Login_Page_Objects/Input_Email""), Email)",Chrome 118.0.0.0,,,2023-10-31 16:04:44,2023-10-31 16:04:45,0.669s,PASSED
"click(findTestObject(""Login_Page/Login_Page_Objects/btn_Get Started""))",Chrome 118.0.0.0,,,2023-10-31 16:04:45,2023-10-31 16:04:45,0.350s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/txt_p3_Expectations_From_Companion""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:04:45,2023-10-31 16:04:47,1.967s,PASSED
delay(40),Chrome 118.0.0.0,,,2023-10-31 16:04:47,2023-10-31 16:05:27,40.003s,PASSED
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_I_Want_To_Type""))",Chrome 118.0.0.0,,,2023-10-31 16:05:27,2023-10-31 16:05:59,31.683s,PASSED
delay(5),Chrome 118.0.0.0,,,2023-10-31 16:05:59,2023-10-31 16:06:04,5.003s,PASSED
"setText(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Input_I_Want_To_Type""), Profile)",Chrome 118.0.0.0,,,2023-10-31 16:06:04,2023-10-31 16:06:05,1.080s,PASSED
"scrollToElement(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/btn_Next""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:06:05,2023-10-31 16:06:05,0.366s,PASSED
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_Next""))",Chrome 118.0.0.0,,,2023-10-31 16:06:05,2023-10-31 16:06:06,0.388s,PASSED
delay(12),Chrome 118.0.0.0,,,2023-10-31 16:06:06,2023-10-31 16:06:18,12.003s,PASSED
"scrollToElement(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/btn_Save_n_Continue""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:06:18,2023-10-31 16:06:34,15.864s,PASSED
"click(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/btn_Save_n_Continue""))",Chrome 118.0.0.0,,,2023-10-31 16:06:34,2023-10-31 16:06:34,0.413s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Thankyou_Page/Thankyou_Page_Objects/txt_h1_Thank you""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:06:34,2023-10-31 16:06:37,3.130s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-31 16:06:37,2023-10-31 16:06:38,0.682s,PASSED
,,,,,,,
Test Cases/Senior_Sign_up_Type,Chrome 118.0.0.0,,,2023-10-31 16:06:38,2023-10-31 16:08:37,1m - 59.186s,PASSED
"openBrowser(""https://caring-connections-qa.azurewebsites.net/"")",Chrome 118.0.0.0,,,2023-10-31 16:06:38,2023-10-31 16:06:43,4.746s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-10-31 16:06:43,2023-10-31 16:06:43,0.144s,PASSED
"setText(findTestObject(""Login_Page/Login_Page_Objects/Input_Username""), UserName)",Chrome 118.0.0.0,,,2023-10-31 16:06:43,2023-10-31 16:06:43,0.652s,PASSED
"selectOptionByValue(findTestObject(""Login_Page/Login_Page_Objects/Select_Role""), Role, false)",Chrome 118.0.0.0,,,2023-10-31 16:06:43,2023-10-31 16:06:44,0.660s,PASSED
"setText(findTestObject(""Login_Page/Login_Page_Objects/Input_Email""), Email)",Chrome 118.0.0.0,,,2023-10-31 16:06:44,2023-10-31 16:06:45,0.634s,PASSED
"click(findTestObject(""Login_Page/Login_Page_Objects/btn_Get Started""))",Chrome 118.0.0.0,,,2023-10-31 16:06:45,2023-10-31 16:06:45,0.387s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/txt_p3_Expectations_From_Companion""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:06:45,2023-10-31 16:06:47,1.845s,PASSED
delay(40),Chrome 118.0.0.0,,,2023-10-31 16:06:47,2023-10-31 16:07:27,40.010s,PASSED
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_I_Want_To_Type""))",Chrome 118.0.0.0,,,2023-10-31 16:07:27,2023-10-31 16:07:59,31.669s,PASSED
delay(5),Chrome 118.0.0.0,,,2023-10-31 16:07:59,2023-10-31 16:08:04,5.004s,PASSED
"setText(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Input_I_Want_To_Type""), Profile)",Chrome 118.0.0.0,,,2023-10-31 16:08:04,2023-10-31 16:08:05,1.006s,PASSED
"scrollToElement(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/btn_Next""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:08:05,2023-10-31 16:08:05,0.378s,PASSED
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_Next""))",Chrome 118.0.0.0,,,2023-10-31 16:08:05,2023-10-31 16:08:05,0.400s,PASSED
delay(12),Chrome 118.0.0.0,,,2023-10-31 16:08:05,2023-10-31 16:08:17,12.013s,PASSED
"scrollToElement(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/btn_Save_n_Continue""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:08:17,2023-10-31 16:08:33,15.529s,PASSED
"click(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/btn_Save_n_Continue""))",Chrome 118.0.0.0,,,2023-10-31 16:08:33,2023-10-31 16:08:33,0.449s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Thankyou_Page/Thankyou_Page_Objects/txt_h1_Thank you""), 0)",Chrome 118.0.0.0,,,2023-10-31 16:08:33,2023-10-31 16:08:36,2.966s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-31 16:08:36,2023-10-31 16:08:37,0.679s,PASSED
